,SUT,A1-1,A1-2,A1-3,A1-4,A2-1,A3-1,A3-2,A4-1,B1-1,B1-2,Operations with Problem,B2-1,C1-1,C1-2,C1-3,C2-1,C2-2,D1-1,D1-2,In Host,D1-3,D3-1,D3-2,Paths,Operations,Body Operations,Parameters,Status Codes,Page Param
137,GetCharts_1,0,1,1,1,0,1,True,0,1,0,1,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,0,"{""200"": 1}",{}
138,Reporting_API_Methods(FPREO)_RA1,23,23,0,23,0,1,True,0,23,3,22,23,0,0,22,22,0,0,23,False,0,0,0,23,23,23,45,"{""200"": 23, ""400"": 23, ""401"": 23, ""403"": 23, ""500"": 23}",{}
139,Crew_Companion_API_0,3,3,3,3,0,3,True,0,3,0,0,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,2,"{""200"": 3, ""500"": 2}",{}
140,52market_::_오늘의_이웃_소식_v1,9,9,9,9,3,9,True,0,12,0,0,12,0,0,0,5,0,0,9,False,0,0,0,9,12,5,12,"{""200"": 12}",{}
141,Streem_API_(non-authenticated)_1,1,1,1,1,0,1,False,1,1,0,0,1,0,0,1,0,0,0,1,False,0,0,0,1,1,0,3,"{""200"": 1}","{""limit"": 1}"
142,balto_1,4,4,4,4,0,3,True,0,5,0,2,5,0,0,3,1,1,0,4,True,0,0,0,4,5,1,12,"{""200"": 5, ""400"": 3, ""401"": 3}",{}
143,Data_Enhancement_API_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""201"": 1, ""400"": 1, ""401"": 1, ""403"": 1, ""500"": 1}",{}
144,COTP_抽奖_API_V1,2,2,2,2,1,2,True,0,2,0,0,2,0,0,0,1,0,0,2,True,0,0,0,2,2,1,2,"{""200"": 1, ""400"": 2, ""500"": 2, ""201"": 1, ""403"": 1}",{}
145,Arousal_API_1,22,11,22,22,1,7,False,0,23,7,16,23,0,0,0,17,0,0,22,False,0,0,0,22,23,17,18,"{""200"": 23}",{}
146,CoinyPay_1,3,3,3,3,0,2,True,0,3,0,1,3,0,0,0,3,0,0,3,True,0,0,0,3,3,3,3,"{""200"": 3, ""400"": 1}",{}
147,Asset_APIs_5,2,3,3,3,0,3,True,1,5,0,0,5,0,0,0,2,0,0,0,False,0,0,0,3,5,2,13,"{""200"": 5, ""400"": 5, ""403"": 2}","{""page_size"": 1}"
148,cwlRest_1,21,22,4,22,0,14,False,0,24,6,9,24,0,0,0,3,0,0,22,False,0,0,0,22,24,3,28,"{""200"": 24, ""401"": 24, ""403"": 24, ""404"": 24, ""201"": 5}",{}
149,Digimax_API_1,41,40,41,41,0,41,False,0,123,0,0,123,0,0,0,41,0,0,41,False,0,0,0,41,123,41,557,"{""200"": 123, ""401"": 123}",{}
150,API_de_autorización_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""500"": 1}",{}
151,BraVE_-_BIPMed_Variant_Explorer_1,2,2,2,2,0,1,True,0,2,0,1,2,0,0,0,2,0,0,2,False,0,0,0,2,2,2,2,"{""200"": 1, ""201"": 1}",{}
152,Reto_aws_1,6,6,3,6,0,6,False,0,8,0,0,8,0,0,0,2,0,0,6,False,0,0,0,6,8,2,6,"{""200"": 6, ""400"": 8, ""500"": 8}",{}
153,Doshex_Tokens_API_0,0,6,6,6,3,6,True,0,6,0,6,6,0,0,0,5,0,0,6,True,0,0,0,6,6,5,8,"{""201"": 5, ""200"": 1}",{}
154,B2C-RMADATA_API_1,1,1,1,1,0,0,True,0,1,1,1,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,6,"{""200"": 1, ""400"": 1}",{}
155,API_Rest_-_IMED_Saúde_1,5,5,5,5,0,5,False,0,5,0,0,5,0,0,0,1,0,0,5,False,0,0,0,5,5,1,6,"{""200"": 5, ""400"": 5}",{}
156,Consulta_CEP_0,1,1,0,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""404"": 1, ""500"": 1}",{}
157,Chiantla_App_1,0,5,4,5,0,5,False,0,5,0,5,5,0,0,0,1,0,0,5,False,0,0,0,5,5,2,3,"{""200"": 5}",{}
158,DDCA_Mobile_App_APIs_1,7,6,7,7,0,7,False,0,7,0,0,7,0,0,6,3,0,0,7,True,0,0,0,7,7,3,11,"{""200"": 7, ""400"": 7, ""401"": 5}",{}
159,Cocktail_1,2,2,2,2,0,2,False,0,3,0,0,3,0,0,0,2,0,0,1,False,0,0,0,2,3,2,6,"{""200"": 3, ""400"": 2, ""409"": 2, ""404"": 1}",{}
160,Sustainably_Run_API_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1}",{}
161,Disputes_API_3,3,3,3,3,1,1,True,0,3,0,2,3,0,0,0,2,0,0,3,True,0,0,0,3,3,2,6,"{""201"": 2, ""400"": 3, ""401"": 3, ""403"": 3, ""404"": 3, ""500"": 3, ""200"": 1}",{}
162,Candidate_Video_Interview_2,7,7,7,7,1,2,False,0,7,5,5,7,0,0,0,0,0,0,0,False,0,0,0,7,7,1,9,"{""200"": 7}",{}
163,DiplomaBlanks,27,27,0,27,0,15,False,0,33,7,12,33,0,0,0,18,0,0,27,True,0,0,0,27,33,18,33,"{""200"": 32, ""204"": 16, ""400"": 17, ""404"": 16, ""201"": 1, ""500"": 28, ""403"": 7, ""401"": 4}",{}
164,Julius_Swapi_API_1,4,4,4,4,1,3,False,0,4,1,1,4,0,0,0,1,0,0,4,False,0,0,0,4,4,1,1,"{""200"": 4, ""400"": 3, ""405"": 1}",{}
165,Open_Banking_-_Cooperativas_|_Consultas_2,3,4,1,4,0,4,True,1,4,0,1,4,0,0,0,0,0,0,0,True,0,0,0,4,4,0,19,"{""200"": 4, ""400"": 4}","{""offset"": 1, ""limit"": 1}"
166,Blog_Posts_API_1,3,3,3,3,1,3,True,0,7,0,0,7,0,0,0,3,0,0,3,True,0,0,0,3,7,3,8,"{""200"": 5, ""201"": 1, ""204"": 1}",{}
167,Amharic_Speech_To_Text_Converter_2-0-0,1,1,0,1,0,0,True,0,1,0,1,1,0,0,0,0,0,0,1,True,0,0,0,1,1,1,2,"{""200"": 1, ""400"": 1, ""401"": 1, ""403"": 1, ""500"": 1}",{}
168,Dashboard_Service_1,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,1,"{""200"": 2}",{}
169,API_Entities_0,6,6,6,6,0,5,False,0,6,1,1,6,0,0,0,0,0,0,6,True,0,0,0,6,6,0,12,"{""200"": 6, ""500"": 6, ""400"": 1}",{}
170,ADS_Server_API_1,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,0,True,0,0,0,2,2,2,4,"{""200"": 2, ""400"": 2, ""404"": 2, ""406"": 2, ""500"": 2}",{}
171,BurnCredit_1,1,1,1,1,0,1,True,1,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,4,"{""200"": 1, ""400"": 2, ""201"": 1, ""409"": 1}","{""limit"": 1}"
172,AnonChat_API_2,12,4,7,12,0,12,False,0,15,0,0,13,0,0,0,9,0,0,12,True,0,0,0,12,15,9,15,"{""200"": 15, ""404"": 3, ""204"": 2, ""417"": 1}",{}
173,CASCAD_Care_1,2,2,2,2,1,2,True,0,3,0,0,3,0,0,0,1,0,0,2,True,0,0,0,2,3,2,4,"{""200"": 3}",{}
174,API_do_App_client_do_Attendance_1,5,5,5,5,0,1,False,0,5,1,4,5,0,0,0,0,0,0,5,False,0,0,0,5,5,0,0,"{""200"": 5, ""400"": 5, ""403"": 5, ""404"": 5}",{}
175,Application_Versioning_Service_1,1,1,1,1,0,1,True,0,2,0,0,2,0,0,0,1,0,0,1,False,0,0,0,1,2,1,3,"{""200"": 2, ""404"": 1, ""400"": 1, ""500"": 1}",{}
176,FastAPI_1,3,3,3,3,2,3,True,0,3,0,0,1,0,0,0,2,0,0,3,True,0,0,0,3,3,2,2,"{""200"": 3}",{}
177,Data_Security_Monitoring_API_1,4,3,0,4,0,1,True,1,4,1,3,4,0,0,0,1,0,0,4,False,0,0,0,4,4,1,8,"{""200"": 3, ""400"": 4, ""201"": 1, ""409"": 1, ""404"": 1}","{""limit"": 1}"
178,Assessment_API_1,10,10,0,10,0,10,True,0,10,0,0,10,0,0,0,5,0,0,10,True,0,0,0,10,10,5,9,"{""200"": 10}",{}
179,Api_partners_FS_1,10,6,10,10,0,10,False,5,16,0,0,9,0,0,0,11,0,0,10,True,0,0,0,10,16,11,28,"{""201"": 3, ""200"": 13, ""401"": 1}","{""limit"": 5}"
180,Client-API_1,7,4,7,7,0,6,False,2,9,0,1,9,0,0,0,2,0,0,7,True,0,0,0,7,9,2,20,"{""200"": 9, ""401"": 9, ""400"": 6}","{""page"": 2}"
181,Anomaly_Federal_Aerial_Awareness_API_1,6,6,6,6,0,6,False,0,7,0,0,7,0,0,0,4,0,0,6,True,0,0,0,6,7,4,8,"{""200"": 7, ""400"": 1, ""404"": 2}",{}
182,Order_Tracking_API_1,6,6,6,6,1,6,True,1,15,0,0,15,0,0,0,7,0,0,6,False,0,0,0,6,15,7,22,"{""200"": 11, ""400"": 15, ""201"": 2, ""204"": 2}","{""limit"": 1, ""offset"": 1}"
183,Courthousenews_Service_0,9,9,7,9,0,7,True,1,9,0,2,0,0,0,0,4,0,0,9,True,0,0,0,9,9,4,12,"{""200"": 8, ""204"": 1, ""201"": 1}","{""page"": 1}"
184,Simple_example_API_1,2,2,2,2,0,2,False,1,3,0,0,3,0,0,0,1,0,0,2,False,0,0,0,2,3,1,4,"{""200"": 3, ""400"": 3}","{""limit"": 1, ""offset"": 1}"
185,MonMeilleurAchat_v13,4,4,2,4,0,4,True,3,4,0,0,4,0,0,0,0,0,0,4,False,0,0,0,4,4,0,9,"{""200"": 4, ""400"": 4}","{""limit"": 3}"
186,CyberComply_API_1,9,9,8,9,0,9,True,7,15,0,0,15,0,0,0,7,0,0,9,True,0,0,0,9,15,7,31,"{""200"": 11, ""400"": 15, ""401"": 15, ""201"": 4, ""409"": 3, ""404"": 4}","{""limit"": 7}"
187,Change_Management_2,4,4,2,4,0,2,False,0,7,0,5,7,0,0,0,3,0,0,4,False,0,0,0,4,7,3,45,"{""200"": 2, ""400"": 6, ""500"": 7, ""201"": 4, ""404"": 4, ""204"": 1}",{}
188,Connect_Health_Public_API_1,2,2,1,2,0,1,False,0,2,1,1,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,0,"{""200"": 2}",{}
189,Bittele_Electronics__API_1,1,1,0,1,0,1,False,0,1,0,0,1,0,0,1,1,0,0,1,False,0,0,0,1,1,1,2,"{""200"": 1, ""400"": 1, ""401"": 1, ""412"": 1, ""500"": 1}",{}
190,Data_Upload_0,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""500"": 1}",{}
191,Device_service_API_1,6,6,0,6,0,4,True,0,9,2,2,9,0,0,0,7,0,0,6,True,0,0,0,6,9,7,33,"{""200"": 8, ""400"": 7, ""401"": 9, ""403"": 9, ""500"": 9, ""409"": 1, ""204"": 1, ""404"": 2}",{}
192,Anomaly_Federal_API_1,7,7,7,7,0,7,False,0,8,0,0,8,0,0,0,5,0,0,7,True,0,0,0,7,8,5,9,"{""200"": 8, ""400"": 1, ""404"": 2}",{}
193,UserPool_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1}",{}
194,LBAW_toEaseManage_Web_AP_1,43,43,44,47,11,43,True,0,63,1,10,63,0,0,0,0,0,0,47,False,0,0,0,47,63,20,76,"{""200"": 40, ""302"": 23}",{}
195,LastPass_1,9,9,6,9,2,9,True,0,13,0,0,13,0,0,0,6,0,0,9,True,0,0,0,9,13,6,17,"{""405"": 2, ""200"": 10, ""400"": 8, ""404"": 2}",{}
196,Alfheim_Project_API_documentation_1,9,6,10,10,0,9,False,0,12,1,1,12,0,0,1,4,0,0,10,True,0,0,0,10,12,4,7,"{""200"": 12, ""400"": 5, ""404"": 1, ""403"": 5}",{}
197,Demo_Example_1,1,1,1,1,0,1,True,1,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,4,"{""200"": 1, ""400"": 2, ""201"": 1, ""409"": 1}","{""limit"": 1}"
198,Harmony_API_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,1,0,0,0,1,True,0,0,0,1,1,0,7,"{""200"": 1}",{}
199,Categories_API_1,3,4,4,4,0,4,True,0,4,0,0,0,0,0,0,0,0,0,4,False,0,0,0,4,4,0,4,"{""200"": 4}",{}
200,The_Cocktail_DB_1,5,5,5,0,0,3,False,0,5,2,2,5,0,0,0,0,0,0,5,True,0,0,0,5,5,0,11,"{""200"": 5}",{}
201,Auto_Assistant_Mobile_API_0,12,12,8,12,0,10,True,0,16,0,2,16,0,0,11,4,0,0,12,False,0,0,0,12,16,4,27,"{""200"": 16, ""401"": 11, ""400"": 5, ""404"": 5}",{}
202,ben-account-validation_test,8,8,1,8,1,8,True,0,8,0,0,8,0,0,4,3,0,0,1,False,0,0,0,8,8,3,12,"{""200"": 8}",{}
203,Amadeus_API_1,18,8,17,18,0,14,True,0,18,2,4,18,0,0,0,4,0,0,18,False,0,0,0,18,18,4,22,"{""200"": 18, ""401"": 17, ""403"": 17, ""404"": 10, ""400"": 1, ""405"": 4}",{}
204,code-generator_1,2,2,1,2,1,2,True,0,2,0,0,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,10,"{""200"": 2, ""400"": 2}",{}
205,Capstore_API_1,4,4,4,4,1,4,True,0,9,0,0,9,0,0,0,4,0,0,4,True,0,0,0,4,9,4,12,"{""200"": 7, ""201"": 2}",{}
206,Antique_Shop_API_3,39,39,30,39,7,31,False,0,50,2,8,50,0,0,0,16,0,0,39,False,0,0,0,39,50,16,64,"{""200"": 39, ""201"": 8, ""204"": 3}",{}
207,Bear_Food_Tracker_1,8,8,5,8,2,7,True,0,15,0,1,15,0,0,0,2,0,0,8,True,0,0,0,8,15,2,15,"{""200"": 15, ""400"": 10, ""404"": 7, ""405"": 10}",{}
208,Cape_Edgecumbe_API_1,4,4,4,4,0,4,True,2,9,0,0,0,0,0,0,3,0,0,4,False,0,0,0,4,9,3,32,"{""200"": 9, ""403"": 9, ""404"": 9}","{""_limit"": 2}"
209,Customer-Wishes_1,1,0,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,3,"{""200"": 1, ""400"": 1, ""401"": 1, ""403"": 1, ""404"": 1, ""500"": 1}",{}
210,Consultant_API_1,0,1,0,4,0,4,False,2,7,0,7,7,0,0,0,2,2,0,4,True,0,0,0,4,7,2,16,"{""200"": 7, ""400"": 7, ""401"": 7, ""404"": 7}","{""limit"": 2, ""offset"": 2}"
211,Reporting_API_1,1,0,1,1,0,1,False,1,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,4,"{""200"": 1, ""400"": 1}","{""limit"": 1}"
212,Simple_Chat_Api_1,2,2,2,2,0,2,True,0,2,0,0,2,0,0,0,1,0,0,2,True,0,0,0,2,2,1,3,"{""200"": 1, ""204"": 1, ""201"": 1, ""400"": 1}",{}
213,Achoo_0,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,4,"{""200"": 1, ""404"": 1}",{}
214,Get_Consent_Rules_API_v2,1,1,1,1,0,1,True,0,1,0,0,1,0,0,1,0,0,0,1,True,0,0,0,1,1,0,6,"{""200"": 1, ""400"": 1, ""401"": 1, ""500"": 1}",{}
215,BrightMinds_API_1,19,19,1,19,0,7,True,0,19,2,12,19,0,0,0,19,0,0,19,True,0,0,0,19,19,19,19,"{""200"": 19, ""500"": 19}",{}
216,API_Channel_-_Back_Office_-_Customer_Management_V1_1,7,8,8,8,0,8,True,0,8,0,0,5,0,0,8,3,0,0,8,True,0,0,0,8,8,3,90,"{""200"": 8, ""400"": 4, ""401"": 8, ""403"": 8, ""500"": 8, ""502"": 5, ""404"": 3, ""409"": 3, ""504"": 3}",{}
217,Aurora_Career_Page_API_1,3,3,1,3,0,3,True,0,7,0,0,7,0,0,0,3,0,0,0,False,0,0,0,3,7,3,7,"{""200"": 7, ""401"": 5, ""400"": 4, ""500"": 5, ""404"": 4}",{}
218,CustomerOnboarding_1,1,1,1,1,0,1,True,1,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,4,"{""200"": 1, ""400"": 2, ""201"": 1, ""409"": 1}","{""limit"": 1}"
219,Curacel_Continiuous_Data_Collection_1,1,2,2,2,0,2,True,0,2,0,0,2,0,0,0,1,0,0,2,True,0,0,0,2,2,1,1,"{""200"": 1, ""201"": 1}",{}
220,CitiBank_Integration_1,13,13,1,13,0,12,False,0,14,0,1,9,0,13,14,0,0,0,1,False,0,0,0,13,14,12,94,"{""200"": 14, ""400"": 14, ""401"": 14, ""500"": 14, ""403"": 13, ""404"": 7}",{}
221,Automation_Manager_API_1,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""201"": 1, ""400"": 1, ""401"": 1}",{}
222,FR_Admin_1,19,18,19,19,1,19,True,0,20,0,0,20,0,0,0,5,0,0,19,True,0,0,0,19,20,6,53,"{""200"": 20, ""400"": 18, ""401"": 19}",{}
223,Carrier_Book-It-Now_API_1,1,1,0,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1, ""401"": 1, ""406"": 1, ""500"": 1}",{}
224,ColeAPI_1,1,1,1,1,0,1,False,1,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,4,"{""200"": 1, ""400"": 2, ""201"": 1, ""409"": 1}","{""limit"": 1}"
225,AlayaCare_Client_API_1,25,7,25,25,0,25,False,7,39,0,0,39,0,0,0,17,0,0,25,True,0,0,0,25,39,17,89,"{""200"": 30, ""401"": 35, ""201"": 5, ""400"": 19, ""409"": 7, ""404"": 30, ""204"": 4}","{""page"": 7}"
226,acusspdiacfap12_1,64,62,3,64,0,27,False,0,71,8,40,71,0,0,0,0,0,0,63,False,0,0,0,64,71,0,0,"{""200"": 71}",{}
227,dev-cvc-bff_1,3,4,4,4,0,4,True,3,7,0,0,0,0,0,0,0,0,0,4,True,0,0,0,4,7,0,30,{},"{""limit"": 6}"
228,Documentation_1,5,5,2,5,0,1,True,1,5,4,4,5,0,0,0,2,0,0,5,True,0,0,0,5,5,2,9,"{""200"": 5, ""400"": 5}","{""limit"": 1, ""offset"": 1}"
229,challenge_1,14,14,7,14,0,14,True,0,23,0,0,23,0,0,0,6,0,0,14,True,0,0,0,14,23,6,20,"{""200"": 23, ""400"": 8, ""409"": 1, ""404"": 10, ""401"": 4}",{}
230,Blurrify_API_0,3,3,0,3,0,3,True,0,3,0,0,3,0,0,0,0,0,0,0,True,0,0,0,3,3,1,3,"{""201"": 1, ""400"": 3, ""200"": 2}",{}
231,Arkphire_API_Documentation_1,5,5,5,5,0,5,False,0,7,0,0,7,0,0,0,1,0,0,5,True,0,0,0,5,7,3,7,"{""200"": 4, ""400"": 3, ""405"": 2, ""403"": 2, ""404"": 1}",{}
232,v3_3,9,2,9,9,4,7,False,4,9,0,2,9,0,0,0,0,0,0,0,False,2,0,0,9,9,0,57,"{""200"": 6, ""400"": 5, ""307"": 2, ""404"": 2}","{""page"": 4, ""page_size"": 4}"
233,BirdSign_API_[beta]_1,22,22,7,22,0,22,True,0,44,0,0,27,0,0,0,13,0,0,22,True,0,0,0,22,44,16,76,"{""200"": 36, ""201"": 8, ""401"": 9, ""403"": 8, ""404"": 24}",{}
234,Campaign_Agent_CASapp_Application_Creation_API_v1,2,2,0,2,0,0,True,0,2,0,2,2,0,0,0,2,0,0,2,False,0,0,0,2,2,2,5,"{""200"": 2, ""400"": 2, ""401"": 2, ""403"": 2}",{}
235,Click_To_Call_neWave_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,1,"{""200"": 1, ""400"": 1}",{}
236,API_de_Gestão_de_Leads_1,10,10,10,10,0,7,False,0,10,0,3,10,0,0,0,3,0,0,10,True,0,0,0,10,10,3,3,"{""201"": 3, ""400"": 3, ""200"": 7, ""404"": 7}",{}
237,Baazi_Rewards_1,16,16,16,16,1,12,True,0,16,4,4,16,0,0,15,0,0,0,16,True,0,0,0,16,16,0,29,"{""200"": 16, ""500"": 1}",{}
238,AI_Cargo_API_pour_le_projet_COESIO_1,8,8,1,8,1,8,False,0,8,0,0,8,0,0,0,7,0,0,8,True,0,0,0,8,8,7,20,"{""200"": 8, ""500"": 1, ""400"": 7, ""401"": 7, ""404"": 4}",{}
239,AGIS_API_1,8,5,8,8,0,8,True,1,8,0,0,8,0,0,0,0,0,0,0,True,0,0,0,8,8,0,10,"{""200"": 8, ""400"": 1, ""500"": 1}","{""limit"": 1}"
240,Interzoid_Get_Country_Match_Similarity_Key_API_1,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""403"": 1, ""405"": 1, ""500"": 1}",{}
241,Digital_VAM_Service_API_1,2,2,2,2,0,2,True,0,2,0,0,2,0,0,2,0,0,0,2,True,0,0,0,2,2,0,20,"{""200"": 2, ""400"": 2, ""401"": 2}",{}
242,Conf_Manager_Rest_API_1,6,6,3,6,0,2,False,0,6,0,4,6,0,0,0,2,0,0,6,True,0,0,0,6,6,2,7,"{""200"": 6}",{}
243,ms-glb-profiles_1,4,4,4,4,0,4,False,0,8,0,0,8,0,0,0,4,0,0,4,True,0,0,0,4,8,4,8,"{""200"": 8, ""400"": 8, ""404"": 8, ""500"": 8}",{}
244,CustomReports_1,1,1,1,1,0,0,True,0,1,1,1,1,0,0,0,0,0,0,0,True,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""404"": 1}",{}
245,Title_1,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,0,"{""200"": 2}",{}
246,brighton-api_1,5,0,5,5,0,5,True,0,5,0,0,5,0,0,0,2,0,0,5,True,0,0,0,5,5,2,17,"{""200"": 5}",{}
247,CPTL_REST_API_0,33,33,33,33,0,33,False,0,66,0,0,66,0,0,0,1,0,0,33,False,0,0,0,33,66,1,55,"{""200"": 66, ""401"": 28, ""403"": 28, ""404"": 28}",{}
248,Grohe_Consent_API_1,1,1,1,1,0,1,True,0,2,0,0,2,0,0,0,1,0,0,1,False,0,0,0,1,2,1,2,"{""200"": 2, ""400"": 2, ""500"": 2, ""401"": 1}",{}
249,Cilbe_Gateway_Api_0,2,2,2,2,1,2,True,0,3,0,0,3,0,0,0,1,0,0,2,True,0,0,0,2,3,1,2,"{""200"": 3, ""404"": 1}",{}
250,API_Welbex_Service_Users_1,5,5,5,5,0,5,True,0,7,0,0,2,0,0,5,4,0,0,5,False,0,0,0,5,7,4,9,"{""200"": 7, ""403"": 5, ""500"": 6, ""400"": 3, ""401"": 2, ""405"": 1, ""201"": 1}",{}
251,Appointment_Domain_API_1,14,14,7,14,0,10,True,0,20,4,4,16,0,0,0,7,0,0,14,True,0,0,0,14,20,9,23,"{""400"": 12, ""404"": 8, ""405"": 3, ""200"": 9}",{}
252,BeeHive_API_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1, ""201"": 1, ""400"": 1}",{}
253,address-parser_0,0,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,0,"{""200"": 1}",{}
254,CMSPageAPI_V2,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,4,"{""200"": 1}",{}
255,API_MINERIA_0,4,4,0,4,0,4,True,0,4,0,0,4,0,0,0,0,0,0,4,False,0,0,0,4,4,0,9,"{""200"": 4, ""400"": 4, ""404"": 4}",{}
256,Conti_Dealer_App_0,6,6,6,6,1,3,True,0,6,2,3,6,0,0,0,4,0,0,6,True,0,0,0,6,6,4,5,"{""200"": 6}",{}
257,Demo_REST_API_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,0,True,0,0,0,1,1,1,1,"{""200"": 1}",{}
258,API_Boletos_0,9,9,0,9,4,8,True,0,9,0,1,9,0,0,0,0,0,0,9,True,0,0,0,9,9,0,89,"{""200"": 9, ""404"": 1}",{}
259,API_de_Alunos_da_Escola_1,2,2,2,2,0,2,False,0,5,0,0,5,0,0,0,2,0,0,2,True,0,0,0,2,5,2,5,"{""200"": 4, ""201"": 1}",{}
260,dev-medical-request_123213,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,0,"{""200"": 1}",{}
261,Batteries_API_0,3,3,1,3,0,3,True,0,3,0,0,3,0,0,0,0,0,0,3,True,0,0,0,3,3,1,3,"{""201"": 1, ""200"": 2, ""404"": 2}",{}
262,AI_Project_1,9,9,9,9,0,3,True,0,9,6,6,9,0,0,0,7,0,0,9,True,0,0,0,9,9,7,8,"{""200"": 9}",{}
263,SiSEG_0,3,3,3,3,0,3,True,0,3,0,0,3,0,0,0,3,0,0,3,False,0,0,0,3,3,3,3,"{""200"": 3}",{}
264,Api_v1_V1,11,9,11,11,5,11,True,0,23,0,0,23,0,0,18,11,0,0,0,False,0,0,0,11,23,11,86,"{""200"": 23}",{}
265,Gold_standard_telecommunications_API_1,1,1,1,1,0,1,True,1,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,3,"{""200"": 1, ""400"": 1}","{""limit"": 1}"
266,Metropol_Corporation_Crystobol_REST_API_1,1,1,1,1,0,1,False,1,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,4,"{""200"": 1, ""400"": 2, ""201"": 1, ""409"": 1}","{""limit"": 1}"
267,Application_Entry_API_v1,124,124,85,124,0,111,True,0,168,5,15,168,0,0,0,48,0,0,124,False,0,0,0,124,168,48,234,"{""200"": 168}",{}
268,Category_Research_API_1,2,2,0,2,0,1,False,0,2,1,1,0,0,0,0,0,0,0,2,True,0,0,0,2,2,0,3,"{""200"": 2, ""401"": 2, ""409"": 1, ""500"": 2}",{}
269,CAS_API_1,2,2,2,2,0,1,False,0,5,1,1,5,0,0,0,4,0,0,2,True,0,0,0,2,5,4,4,"{""200"": 5, ""404"": 3, ""405"": 5}",{}
270,Ancillary_APIs_v1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,0,False,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1}",{}
271,Collaborate_Api_1,17,17,5,17,0,16,False,7,31,0,1,31,0,0,0,12,0,0,17,False,0,0,0,17,31,12,91,"{""200"": 31, ""400"": 1, ""401"": 1}","{""limit"": 7, ""offset"": 7}"
272,ADAS_-_A2B_-_Business_-_Objects_0,2,2,2,2,0,2,True,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""500"": 2, ""504"": 2}",{}
273,Assinatura_ICP_Brasil_-_Documentação_API_1,1,2,2,2,0,2,True,0,2,0,1,2,0,0,0,0,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2}",{}
